"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","Units","Daily.AQI.Value","Local.Site.Name","Daily.Obs.Count","Percent.Complete","AQS.Parameter.Code","AQS.Parameter.Description","Method.Code","Method.Description","CBSA.Code","CBSA.Name","State.FIPS.Code","State","County.FIPS.Code","County","Site.Latitude","Site.Longitude"
"01/27/2025","AQS","061111004",3,1.4,"ug/m3 LC",8,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"01/28/2025","AQS","061111004",3,3.1,"ug/m3 LC",17,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"01/29/2025","AQS","061111004",3,6.1,"ug/m3 LC",34,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"01/30/2025","AQS","061111004",3,4.5,"ug/m3 LC",25,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"01/31/2025","AQS","061111004",3,6.2,"ug/m3 LC",34,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/01/2025","AQS","061111004",3,4,"ug/m3 LC",22,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/02/2025","AQS","061111004",3,2.1,"ug/m3 LC",12,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/03/2025","AQS","061111004",3,2.4,"ug/m3 LC",13,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/04/2025","AQS","061111004",3,0.5,"ug/m3 LC",3,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/05/2025","AQS","061111004",3,-1,"ug/m3 LC",0,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/06/2025","AQS","061111004",3,0.1,"ug/m3 LC",1,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/07/2025","AQS","061111004",3,0.5,"ug/m3 LC",3,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/08/2025","AQS","061111004",3,2.7,"ug/m3 LC",15,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/09/2025","AQS","061111004",3,2.7,"ug/m3 LC",15,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/10/2025","AQS","061111004",3,3,"ug/m3 LC",17,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/11/2025","AQS","061111004",3,4.5,"ug/m3 LC",25,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/12/2025","AQS","061111004",3,1.3,"ug/m3 LC",7,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/13/2025","AQS","061111004",3,1.1,"ug/m3 LC",6,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/14/2025","AQS","061111004",3,2.6,"ug/m3 LC",14,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/15/2025","AQS","061111004",3,2.7,"ug/m3 LC",15,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/16/2025","AQS","061111004",3,1.5,"ug/m3 LC",8,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/17/2025","AQS","061111004",3,2.3,"ug/m3 LC",13,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/18/2025","AQS","061111004",3,3.7,"ug/m3 LC",21,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/19/2025","AQS","061111004",3,2.9,"ug/m3 LC",16,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/20/2025","AQS","061111004",3,4.1,"ug/m3 LC",23,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/21/2025","AQS","061111004",3,1.7,"ug/m3 LC",9,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/22/2025","AQS","061111004",3,2.8,"ug/m3 LC",16,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/23/2025","AQS","061111004",3,2.5,"ug/m3 LC",14,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/24/2025","AQS","061111004",3,3.2,"ug/m3 LC",18,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/25/2025","AQS","061111004",3,3.3,"ug/m3 LC",18,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/26/2025","AQS","061111004",3,0.2,"ug/m3 LC",1,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/27/2025","AQS","061111004",3,0.5,"ug/m3 LC",3,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"02/28/2025","AQS","061111004",3,3.9,"ug/m3 LC",22,"Ojai - East Ojai Ave",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.44806,-119.2313
"01/01/2025","AQS","061112002",3,8.2,"ug/m3 LC",46,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/02/2025","AQS","061112002",3,2.3,"ug/m3 LC",13,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/03/2025","AQS","061112002",3,11.3,"ug/m3 LC",55,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/04/2025","AQS","061112002",3,4.7,"ug/m3 LC",26,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/05/2025","AQS","061112002",3,1.9,"ug/m3 LC",11,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/06/2025","AQS","061112002",3,2.6,"ug/m3 LC",14,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/07/2025","AQS","061112002",3,4.4,"ug/m3 LC",24,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/08/2025","AQS","061112002",3,5.9,"ug/m3 LC",33,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/11/2025","AQS","061112002",3,5.1,"ug/m3 LC",28,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/12/2025","AQS","061112002",3,1.6,"ug/m3 LC",9,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/13/2025","AQS","061112002",3,1.2,"ug/m3 LC",7,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/14/2025","AQS","061112002",3,0.7,"ug/m3 LC",4,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/15/2025","AQS","061112002",3,1.7,"ug/m3 LC",9,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/16/2025","AQS","061112002",3,3.7,"ug/m3 LC",21,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/17/2025","AQS","061112002",3,8.1,"ug/m3 LC",45,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/18/2025","AQS","061112002",3,11.6,"ug/m3 LC",56,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/19/2025","AQS","061112002",3,13,"ug/m3 LC",58,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/20/2025","AQS","061112002",3,7.9,"ug/m3 LC",44,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/23/2025","AQS","061112002",3,0,"ug/m3 LC",0,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/24/2025","AQS","061112002",3,2.4,"ug/m3 LC",13,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/25/2025","AQS","061112002",3,10,"ug/m3 LC",53,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/26/2025","AQS","061112002",3,4.6,"ug/m3 LC",26,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/27/2025","AQS","061112002",3,2.9,"ug/m3 LC",16,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/28/2025","AQS","061112002",3,6,"ug/m3 LC",33,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/29/2025","AQS","061112002",3,11.9,"ug/m3 LC",56,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/30/2025","AQS","061112002",3,10,"ug/m3 LC",53,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/31/2025","AQS","061112002",3,10.7,"ug/m3 LC",54,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/01/2025","AQS","061112002",3,7.8,"ug/m3 LC",43,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/02/2025","AQS","061112002",3,10.9,"ug/m3 LC",54,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/03/2025","AQS","061112002",3,10.7,"ug/m3 LC",54,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/04/2025","AQS","061112002",3,3.3,"ug/m3 LC",18,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/05/2025","AQS","061112002",3,1.3,"ug/m3 LC",7,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/06/2025","AQS","061112002",3,0.8,"ug/m3 LC",4,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/07/2025","AQS","061112002",3,1.9,"ug/m3 LC",11,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/08/2025","AQS","061112002",3,2.8,"ug/m3 LC",16,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/09/2025","AQS","061112002",3,4.1,"ug/m3 LC",23,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/10/2025","AQS","061112002",3,7.4,"ug/m3 LC",41,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/11/2025","AQS","061112002",3,7,"ug/m3 LC",39,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/12/2025","AQS","061112002",3,4.7,"ug/m3 LC",26,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/13/2025","AQS","061112002",3,2.2,"ug/m3 LC",12,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/14/2025","AQS","061112002",3,4.8,"ug/m3 LC",27,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/15/2025","AQS","061112002",3,3.7,"ug/m3 LC",21,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/16/2025","AQS","061112002",3,3.6,"ug/m3 LC",20,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/17/2025","AQS","061112002",3,5.7,"ug/m3 LC",32,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/18/2025","AQS","061112002",3,6.1,"ug/m3 LC",34,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/19/2025","AQS","061112002",3,5,"ug/m3 LC",28,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/20/2025","AQS","061112002",3,2.7,"ug/m3 LC",15,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/21/2025","AQS","061112002",3,1,"ug/m3 LC",6,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/22/2025","AQS","061112002",3,3,"ug/m3 LC",17,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/23/2025","AQS","061112002",3,3.2,"ug/m3 LC",18,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/24/2025","AQS","061112002",3,5.2,"ug/m3 LC",29,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/25/2025","AQS","061112002",3,3.2,"ug/m3 LC",18,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/26/2025","AQS","061112002",3,1.2,"ug/m3 LC",7,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/27/2025","AQS","061112002",3,1,"ug/m3 LC",6,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"02/28/2025","AQS","061112002",3,4.5,"ug/m3 LC",25,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/01/2025","AQS","061112002",4,8.1,"ug/m3 LC",45,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/02/2025","AQS","061112002",4,2.5,"ug/m3 LC",14,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/03/2025","AQS","061112002",4,11.2,"ug/m3 LC",55,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/04/2025","AQS","061112002",4,2,"ug/m3 LC",11,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
"01/05/2025","AQS","061112002",4,0.1,"ug/m3 LC",1,"Simi Valley-Cochran Street",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",37100,"Oxnard-Thousand Oaks-Ventura, CA",6,"California",111,"Ventura",34.276316,-118.683685
